rise_program_id,program_specialty_id,acgme_id,program_name,institution,city,state,region,current_research_depth,live_runtime_depth,canonical_supported_depth,sonnet_present,parallel_present,opus_present,terra_on_demand_present,sol_benchmark_present,other_research_present,observed_research_pass_count,promoted_canonical_fact_count,reviewed_but_not_promoted_useful_claim_count,conflicts,insufficient_evidence,researched_not_found,review_ledger_state,last_meaningful_research_date,coverage_step1,coverage_step2,coverage_comlex,coverage_attempts,coverage_yog,coverage_usce,coverage_ecfmg,coverage_deadline,coverage_lor_chair,coverage_prior_gme_gaps,coverage_j1,coverage_h1b,coverage_visa_supported,coverage_visa_conflict,coverage_visa_unknown,coverage_pd,coverage_apd,coverage_coordinator,coverage_core_faculty,coverage_roster,coverage_pgy,coverage_resident_schools,coverage_resident_school_country,coverage_usmd,coverage_usdo,coverage_img,coverage_caribbean,coverage_composition,coverage_classification_coverage,coverage_curriculum,coverage_schedule,coverage_electives,coverage_research,coverage_fellowships,coverage_outcomes,coverage_board,coverage_salary_benefits,coverage_facilities_sim,coverage_community_mission,coverage_differentiators,approved_deep_domains,historical_attempted_deep_domains,deep_standard_missing_domain_count,exact_missing_domains_preventing_deep,required_deep_domains_missing,work_class,recommended_next_provider_model,rationale
rise_prg_f6721003-b1c2-58cb-a38f-2a54cc7d3487,rise_ps_f3a7cdf5-9cf2-568c-a03e-be59d1d50891,1400300006,University of Arizona College of Medicine - Phoenix/Banner Desert Program,University of Arizona College of Medicine-Phoenix,Mesa,AZ,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|salaryBenefits|visaPublication,,5,residentRoster|leadership|boardPerformance|fellowshipOutcomes|residentComposition,residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_9b1f21c0-253e-56d5-9a72-a0ec20e5c2c3,rise_ps_76cf3fa9-ead5-57f5-a33f-2bec407879fa,1400321025,University of Arizona College of Medicine-Phoenix Program,University of Arizona College of Medicine-Phoenix,Phoenix,AZ,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_f8458e5d-de59-5a5c-9655-5d02e2f6ed37,rise_ps_bdd7ca6a-9db7-547f-a9ac-9d60a75b122f,1400321029,University of Arizona College of Medicine-Tucson Program,University of Arizona College of Medicine-Tucson,Tucson,AZ,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_72e3c618-131d-577d-a18f-abd211f42cd8,rise_ps_5e3162af-6711-5655-b85d-34837bce28c0,1400400924,University of Arkansas for Medical Sciences (UAMS) College of Medicine (Northwest) Program,University of Arkansas for Medical Sciences (UAMS) College of Medicine,Fayetteville,AR,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_b0727448-d224-58f0-bba3-18eaf5654324,rise_ps_b6c54627-9fae-5d62-b0a8-f0291df443ec,1400421030,University of Arkansas for Medical Sciences (UAMS) College of Medicine Program,University of Arkansas for Medical Sciences (UAMS) College of Medicine,Little Rock,AR,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_f247ec74-8202-522b-bb5e-6870465a4c3d,rise_ps_f266e4ab-3ce3-5c62-a422-e4024073c254,1400400003,University of Arkansas for Medical Sciences Regional Centers Program,University of Arkansas for Medical Sciences Regional Centers,Fayetteville,AR,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_eb09fe40-8925-5f83-a6c9-fd81f47f2e00,rise_ps_095d778d-1c59-58de-853d-f991f6f7db75,1400521036,University of California (Irvine) Program,University of California (Irvine),Orange,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,Y,N,N,N,1,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,leadership|residentRoster|visaPublication,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_fc347ae9-5c33-550e-800c-50e5946b8f10,rise_ps_39eacd97-8b66-5477-b34b-a148c01693f2,1400500023,University of California (Irvine)/Irvine Medical Center Program,University of California (Irvine),Irvine,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,Y,N,N,N,1,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|salaryBenefits|visaPublication,residentRoster|visaPublication,5,residentRoster|leadership|boardPerformance|fellowshipOutcomes|residentComposition,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_d78856e6-52fb-5ba9-bdcf-a5102658250f,rise_ps_c1704a47-17c5-5ad3-ad2f-f6654e42ead5,1400521058,University of California (San Diego) Medical Center Program,University of California (San Diego) Medical Center,San Diego,CA,West,Basic Profile,Basic Profile,Enriched Research,N,N,Y,N,N,N,2,1,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,leadership|residentRoster|visaPublication,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_783360e6-f5a4-5585-81c1-d1d0db9cafb1,rise_ps_47095714-8fe3-59b1-a1e8-8c303284c1c3,1400521064,University of California (San Francisco) Program,University of California (San Francisco) School of Medicine,San Francisco,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,Y,N,N,N,1,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,leadership|residentRoster|visaPublication,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_0f168d9e-bbd1-58d1-8c9f-83f672dba6f2,rise_ps_77a676b6-7579-5a6e-93a1-61bd340921cc,1400531033,University of California (San Francisco)/Fresno Program,UCSF Fresno Medical Education Program,Fresno,CA,West,Basic Profile,Basic Profile,Deep Research,N,Y,N,N,N,N,2,8,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,applicationRequirements|applicationTimeline|boardPerformance|curriculumFeatures|fellowshipOutcomes|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,0,,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_9747cb02-5572-51d5-b7d9-43786f4e6fa6,rise_ps_b9ce4541-c399-530f-a385-1591b46c2d7d,1400521032,University of California Davis Health Program,University of California Davis Health,Sacramento,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,Y,N,N,N,1,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,leadership|residentRoster|visaPublication,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_e6a7ffe9-707b-517f-bac1-40cf72d231b1,rise_ps_45cc2cde-869d-54b0-8b94-7f72a1f96a9d,1400500001,University of California Riverside School of Medicine/St Bernardine Medical Center-Dignity Health Program,University of California Riverside School of Medicine,San Bernardino,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_0e4dfc4f-4eaa-5537-80d1-42bcf8b486be,rise_ps_a74ee628-41eb-5908-b965-781c49b07d6c,1401100012,University of Central Florida/HCA Florida Healthcare (Fort Walton Beach) Program,University of Central Florida/HCA Florida Healthcare,Fort Walton Beach,FL,South,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,3,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,3,residentRoster|leadership|boardPerformance,residentRoster|leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_cd811727-c342-50e2-ac84-9fe5d1eb5ceb,rise_ps_46952268-8d97-5193-a4ce-cb2657d8d3c1,1401100938,University of Central Florida/HCA Florida Healthcare (Gainesville) Program,University of Central Florida/HCA Florida Healthcare,Gainesville,FL,South,Basic Profile,Basic Profile,Deep Research,N,Y,N,N,N,N,2,6,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,applicationRequirements|applicationTimeline|boardPerformance|curriculumFeatures|fellowshipOutcomes|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,0,,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_d28e2f57-3b61-5a68-9646-b67b6c85cd9e,rise_ps_a57880bc-a9cd-585d-a404-7aa78e2a6bbf,1401100009,University of Central Florida/HCA Florida Healthcare (Greater Orlando/Lake Monroe) Program,University of Central Florida/HCA Florida Healthcare,Sanford,FL,South,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,6,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,2,leadership|boardPerformance,leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_578abb96-1fa2-515a-8232-c51d3a1a88c1,rise_ps_6115b40d-eeca-573c-810e-f71f4a09694e,1401100909,University of Central Florida/HCA Florida Healthcare (Greater Orlando/Osceola) Program,University of Central Florida/HCA Florida Healthcare,Orlando,FL,South,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,7,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,applicationRequirements|applicationTimeline|boardPerformance|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,1,leadership,leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_58ce4a47-8650-5a88-9b1d-4617a4b0fd2c,rise_ps_ba6f6868-bc76-5ee3-a642-36535b815b72,1401100939,University of Central Florida/HCA Florida Healthcare (Ocala) Program,University of Central Florida/HCA Florida Healthcare,Ocala,FL,South,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,7,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,applicationRequirements|applicationTimeline|boardPerformance|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,1,leadership,leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_93ca75da-f45b-5291-859e-99edc39b0802,rise_ps_e3efa07c-7dcf-5f4c-ab02-0d0aceea8597,1401100006,University of Central Florida/HCA Florida Healthcare (Pensacola) Program,University of Central Florida/HCA Florida Healthcare,Pensacola,FL,South,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,2,leadership|boardPerformance,leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_13c77f89-ed04-5be3-9942-bb41a1872a7b,rise_ps_1b75c0f8-52bf-5c49-8bb8-efaf7760c9ac,1401100021,University of Central Florida/HCA Florida Healthcare Program,University of Central Florida/HCA Florida Healthcare,Tallahassee,FL,South,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,4,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|visaPublication,3,residentRoster|leadership|boardPerformance,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_2dd82f23-ffbc-5cf1-a85d-11a13cc21f36,rise_ps_85b35e82-4234-5bcf-bf84-fbc6233aa4e3,1401631125,University of Chicago (Endeavor Health - NorthShore Hospitals) Program,University of Chicago Medical Center,Evanston,IL,Midwest,Basic Profile,Basic Profile,Enriched Research,N,Y,N,N,N,N,2,4,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:39:00.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|fellowshipOutcomes|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,2,leadership|boardPerformance,leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
