program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,research_state,approved_domain_count,approved_research_fields,pending_research_fields,approved_source_claims,conflict_claims,researched_not_found_claims,insufficient_evidence_claims,available_high_value_domains,missing_high_value_domains,exact_missing_depth_domains,missing_domain_count,no_more_research,paid_work_class,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_e92c080d-6a7d-5c59-a221-f278fda84db3,rise_prg_1e4c803b-39a1-500e-89ac-a0e6617de35c,1200421406,University of Arkansas for Medical Sciences Regional Centers (Northeast) Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_b27c8af7-ac7b-582b-ac5b-69cdc670502a,rise_prg_07f73850-434f-5c2d-a0a9-506fa3712459,1200421033,University of Arkansas for Medical Sciences Regional Centers (Northwest) Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_9e0b2e7f-31ba-5776-bf3f-c0c9c062db33,rise_prg_a9313c5e-e524-5744-8f1b-19bd61639f65,1200411037,University of Arkansas for Medical Sciences Regional Centers (South Central) Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_302a8bc3-47d8-538a-86b1-2aecd3f11007,rise_prg_d4c7c488-070c-52bd-bd97-e4f86e6abb2b,1200421527,University of Arkansas for Medical Sciences Regional Centers (Texarkana) Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_f0681c12-1113-5eac-a849-c1e8ed1fc047,rise_prg_5e6ba75e-e055-5ee6-af15-39f7bdc776aa,1200421034,University of Arkansas for Medical Sciences Regional Centers (West) Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_066965a9-7cd9-5cfd-a6b2-07f0a53c5f51,rise_prg_d711de73-4a56-5395-9c87-5126c80743b4,1200400003,University of Arkansas for Medical Sciences Regional Centers Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_b4270f66-ec33-5146-aa8d-34f39b36ac42,rise_prg_9c976ea5-4f53-5a98-8331-3fe25e5111ca,1200400006,University of Arkansas For Medical Sciences Regional Centers Program,University of Arkansas for Medical Sciences Regional Centers,AR,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|deadline,attempts|usce|visa|resident_composition|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes|residentComposition,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,56
rise_ps_52bba188-cafd-585e-9788-c29e53e43275,rise_prg_8ea0e273-0c9c-5ba4-a945-ff9d00556764,1200521042,University of California (Irvine) Program,University of California (Irvine),CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_4c808e31-643c-51ae-a2d2-1e3d6594896e,rise_prg_f9eb18b3-2212-5b6f-90ba-849ac35ac821,1200521058,University of California (San Diego) Medical Center Program,University of California (San Diego) Medical Center,CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_48aef2f4-168e-56f8-99a0-a6567d1826eb,rise_prg_a1024460-4d7d-5480-a968-d46514e39abb,1200511059,University of California (San Francisco) Program,University of California (San Francisco) School of Medicine,CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|visa|resident_composition|deadline,attempts|yog|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,DELTA_MEDIUM,Missing applicant gates: attempts|yog|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,67
rise_ps_90434ea5-d48d-5ae6-8350-0077c0a88969,rise_prg_358fa28d-29d9-59a3-8224-f31b350711c3,1200521041,University of California (San Francisco)/Fresno Program,UCSF Fresno Medical Education Program,CA,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_a5277533-e15d-567e-a837-1bcd0fac9afc,rise_prg_5f357a5e-9738-55d9-80bf-e19b8eaa12d6,1200511039,University of California Davis Health Program,University of California Davis Health,CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|visa|resident_composition|deadline,attempts|yog|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,DELTA_MEDIUM,Missing applicant gates: attempts|yog|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,67
rise_ps_b43e16e3-f7ae-522c-98d3-8219f270aeab,rise_prg_1ac5eb5e-3bbc-5052-8ba3-5cb5124c2043,1200500014,University of California Riverside School of Medicine Program,University of California Riverside School of Medicine,CA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,7,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|deadline,attempts|usce|visa|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes|residentComposition,8,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,UNKNOWN,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,54
rise_ps_bc32d43d-5e3c-5ec8-8edf-9047fa9cb1ef,rise_prg_19a84e63-7b1d-5e10-b58b-42243deb335c,1201100730,University of Central Florida/HCA Florida Healthcare (Gainesville) Program,University of Central Florida/HCA Florida Healthcare,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_98d19cef-0d3b-514a-a4a4-0ac7a0fd809e,rise_prg_f4d41efa-6719-56ea-8628-8aa80de7ba6f,1201100740,University of Central Florida/HCA Florida Healthcare (Ocala) Program,University of Central Florida/HCA Florida Healthcare,FL,Family Medicine,ENRICHED,VERIFIED_RESEARCH,10,research.caribbean_accessibility|research.do_accessibility|research.fellowship_inventory|research.img_accessibility|research.leadership|research.visa,,8,0,4,0,step2|comlex|yog|visa|leadership|resident_composition|deadline|fellowships_outcomes,attempts|usce|resident_roster|resident_medical_school|why_this_program,residentRoster|boardPerformance,5,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,44
rise_ps_664afff3-5c18-57fc-b75d-e3f5d5975b37,rise_prg_d6572925-7aec-58ed-8b89-33c4cd805e7a,1201621654,University of Chicago (Endeavor Health - NorthShore Hospitals) Program,University of Chicago Medical Center,IL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_7f198e4a-ebda-52bd-9967-54eeab34ef08,rise_prg_1c4d8818-defa-5bee-b289-6debb9a038ef,1203800004,University of Cincinnati West Chester Hospital Program,University of Cincinnati West Chester Hospital,OH,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership,,1,0,0,0,step2|comlex|yog|visa|leadership|resident_composition|deadline,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|boardPerformance|fellowshipOutcomes,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_ef2cb598-a602-5515-93be-b0ee69ba289c,rise_prg_2eb0c87b-1f19-5f58-9c98-e37408572dc9,1200721619,University of Colorado (University Hospital) Program,University of Colorado School of Medicine,CO,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_8e41bb96-5da5-535d-992a-e2e544cea496,rise_prg_d3ef83c8-ac98-5b5a-9421-156b2c9cd630,1200821076,University of Connecticut Program,University of Connecticut School of Medicine,CT,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_77964eae-789f-5e66-9348-0da348b27771,rise_prg_034d903a-a7a4-5744-8ad2-282fc8193f3d,1201121084,University of Florida Program,University of Florida College of Medicine,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_43fe52d5-2933-50a6-91a8-5e89ef6a8ee5,rise_prg_cca7b96f-7cd9-5626-a654-de200549d8a3,1201400002,University of Hawaii John A Burns School of Medicine Program,University of Hawaii John A Burns School of Medicine,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|visa|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes|residentComposition,8,NO,FULL,Missing applicant gates: attempts|usce,VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,58
rise_ps_e0f6e8f3-eb0f-5a19-9864-303c65603c51,rise_prg_e2068f4f-1b65-5b30-b25f-7745c5fdaddf,1201421541,University of Hawaii Program,University of Hawaii John A Burns School of Medicine,HI,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0c467b83-4390-588a-9c8c-f6ec010e2c7a,rise_prg_f7522d15-7e67-5690-b097-fa2feb5b5fc1,1201611675,University of Illinois College of Medicine (Rockford) Rural Program,University of Illinois College of Medicine at Rockford,IL,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_abd43b84-ea9f-564c-b201-80606484805e,rise_prg_825163fd-fe05-5d1c-b29e-8a450b38a77e,1201621488,University of Illinois College of Medicine at Chicago Program,University of Illinois College of Medicine at Chicago,IL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_034fbe7c-a348-517f-ae46-f3a1cdb46c68,rise_prg_7e5d7104-6387-5e9c-a4e0-8c14fbc61af1,1201600007,University of Illinois College of Medicine at Peoria (Bloomington) Program,University of Illinois College of Medicine at Peoria,IL,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.caribbean_accessibility|research.do_accessibility|research.fellowship_inventory|research.img_accessibility|research.leadership|research.resident_roster,visaPublication,8,2,0,2,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline|fellowships_outcomes,attempts|usce|visa|why_this_program,visaPublication|boardPerformance,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce|visa,IMG|DO,NONE,NONE,,,,54
rise_ps_04d5c6d1-1463-5e7d-8776-572ff6b26a61,rise_prg_305348b4-3f29-522e-8bf6-1f398d400745,1201611113,University of Illinois College of Medicine at Peoria Program,University of Illinois College of Medicine at Peoria,IL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_94da8dce-1a73-5f47-a376-8c2d19958640,rise_prg_921c778c-316e-5d21-81c8-13f41eedd06d,1201631115,University of Illinois College of Medicine at Rockford Program,University of Illinois College of Medicine at Rockford,IL,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|yog|visa|resident_composition|deadline,comlex|attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,DELTA_MEDIUM,Missing applicant gates: comlex|attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,67
rise_ps_ea31d540-e438-5e30-b9fd-0b0e34a05220,rise_prg_045b2567-e60d-5bd7-b655-862b8e59433b,1201821137,University of Iowa Health Care Medical Center (Sioux City) Program,Siouxland Medical Education Foundation,IA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_f614742e-e7ab-5e7c-ab7a-d00077def661,rise_prg_b79296ab-834f-5388-a4fe-c5ab5ba17364,1201811136,University of Iowa Health Care Medical Center Program,University of Iowa Health Care Medical Center,IA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d34ba488-d820-55de-871b-f0af1e1ed749,rise_prg_1450ffcb-64be-584a-96d3-d9aa17987ded,1201921366,University of Kansas (Wichita)/Salina Program,University of Kansas School of Medicine (Wichita),KS,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_efdfbcb8-5fbc-594f-93b6-839f424b91db,rise_prg_1f02f86d-72a2-533d-8b61-b6a90ba1491b,1201921630,University of Kansas (Wichita)/Via Christi Hospitals Wichita Program,University of Kansas School of Medicine (Wichita),KS,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_21dc6a67-14fb-53f0-b2ce-08ecc6f18663,rise_prg_58449b96-f2d7-5108-8459-c566878842cc,1201911142,University of Kansas (Wichita)/Wesley Program,University of Kansas School of Medicine (Wichita),KS,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
